BitRate		FreezeRatio		Freezes		Freezelength		Quality
35.5051539612		0.858374142997		4		4.86579283444		1.24930299157
0.0		0.418309859155		1		1.55617422822		3.48185490508
30.9708216391		0.651486325803		3		1.27653408272		2.96152335952
29.1163611945		0.618192627824		2		2.57173363194		2.94085608845
24.3795013127		0.46087408949		1		1.22282693807		4.7887637766
11.169395816		0.33840665874		3		1.54397217007		4.55428498242
33.5179182777		0.606539833532		4		5.25890794636		1.45061240327
39.1761225125		0.73840665874		1		2.73550102904		3.20935036223
19.2180571429		0.326516052319		2		2.26284092362		4.15228800733
38.7219043607		0.725326991677		2		4.61198218367		1.67307107731
39.0713060666		0.537217598098		2		3.24553390742		1.69594916826
27.5605016777		0.303804994055		2		1.56624980989		4.53042746246
26.0388680075		0.230083234245		3		2.17634136869		4.94148634696
38.3194052355		0.794292508918		5		4.79159486296		1.37037298197
33.3527522399		0.683738796415		3		2.74644735241		4.97459044368
33.1895072618		0.758642765685		2		3.24504230565		1.79191171071
0.0		0.494887039239		1		2.11298403388		3.60224422581
32.5808971256		0.853745541023		2		5.8072033342		1.23658098383
22.2138100933		0.248399487836		3		2.20437229839		4.76269289187
24.1663053088		0.713905079101		4		4.72058126547		1.06418263204
34.0623179054		0.508917954816		2		2.43244552897		3.03987410398
38.6013606194		0.724137931034		3		2.72718718361		2.96363254221
38.4286054256		0.732461355529		3		3.55995227935		1.06872675713
30.7474956743		0.556242568371		3		1.3273555946		3.02184496158
